dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,llc_access,llc_hit,llc_miss,llc_mpki,llc_miss_rate,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate
spec06,410.bwaves,410.bwaves-945B,410.bwaves-945B.champsimtrace.xz,50000000,13318576,3.7541600000000002,2,0,2,4.0000000000000003e-05,1,180,0,180,0.0035999999999999999,1,2,1,0,0,0,0,0,0,0,0
spec06,416.gamess,416.gamess-875B,416.gamess-875B.champsimtrace.xz,50000000,22227208,2.2494999999999998,396163,396136,27,0.00054000000000000001,6.8153799999999998e-05,1927,336,1591,0.031820000000000001,0.82563600000000004,10,2.52421e-05,8,2.0193699999999999e-05,9,2.2717900000000001e-05,0,0,0,0
spec06,429.mcf,429.mcf-184B,429.mcf-184B.champsimtrace.xz,50000001,298964300,0.167244,6593169,6298113,295056,5.9011199999999997,0.044751800000000001,9414635,4275199,5139436,102.789,0.54589900000000002,284946,0.043218399999999997,0,0,10110,0.00153341,0,0,0,0
spec06,429.mcf,429.mcf-192B,429.mcf-192B.champsimtrace.xz,50000000,242894473,0.20585100000000001,7429131,7297970,131161,2.6232199999999999,0.017655000000000001,8998506,4780850,4217656,84.353099999999998,0.46870600000000001,126752,0.0170615,0,0,4409,0.00059347499999999999,0,0,0,0
spec06,429.mcf,429.mcf-217B,429.mcf-217B.champsimtrace.xz,50000000,62302918,0.80253099999999999,107518,61794,45724,0.91447999999999996,0.42526799999999998,2800131,732034,2068097,41.361899999999999,0.73857200000000001,34377,0.31973299999999999,0,0,11347,0.105536,0,0,0,0
spec06,429.mcf,429.mcf-22B,429.mcf-22B.champsimtrace.xz,50000001,63295367,0.78994699999999995,248886,81932,166954,3.33908,0.67080499999999998,2419144,209221,2209923,44.198500000000003,0.91351400000000005,151132,0.60723400000000005,0,0,15822,0.063571299999999997,0,0,0,0
spec06,429.mcf,429.mcf-51B,429.mcf-51B.champsimtrace.xz,50000005,247052763,0.20238600000000001,4173129,3601724,571405,11.428100000000001,0.13692499999999999,7417039,2237815,5179224,103.584,0.69828699999999999,555370,0.13308200000000001,0,0,16035,0.0038424399999999999,0,0,0,0
spec06,433.milc,433.milc-127B,433.milc-127B.champsimtrace.xz,50000003,44392052,1.1263300000000001,59834,140,59694,1.1938800000000001,0.99765999999999999,1206829,93515,1113314,22.266300000000001,0.922512,57375,0.95890299999999995,4,6.6851600000000002e-05,2315,0.0386904,0,0,0,0
spec06,433.milc,433.milc-274B,433.milc-274B.champsimtrace.xz,50000004,52946785,0.94434399999999996,74197,18284,55913,1.11826,0.75357499999999999,1717395,442233,1275162,25.5032,0.74249799999999999,50945,0.68661799999999995,5,6.73882e-05,4963,0.066889500000000005,0,0,0,0
spec06,433.milc,433.milc-337B,433.milc-337B.champsimtrace.xz,50000000,44813899,1.1157300000000001,79073,815,78258,1.5651600000000001,0.98969300000000004,1421273,261258,1160015,23.200299999999999,0.81618000000000002,74703,0.94473499999999999,1,1.26465e-05,3554,0.044945800000000001,0,0,0,0
spec06,434.zeusmp,434.zeusmp-10B,434.zeusmp-10B.champsimtrace.xz,50000000,17423712,2.86965,626774,624998,1776,0.035520000000000003,0.0028335600000000002,256944,126774,130170,2.6034000000000002,0.50660799999999995,1099,0.0017534199999999999,0,0,677,0.0010801299999999999,0,0,0,0
spec06,435.gromacs,435.gromacs-111B,435.gromacs-111B.champsimtrace.xz,50000002,19446481,2.5711599999999999,106945,106883,62,0.00124,0.00057973699999999998,56342,52525,3817,0.076340000000000005,0.067747000000000002,33,0.00030856999999999998,0,0,29,0.000271167,0,0,0,0
spec06,435.gromacs,435.gromacs-134B,435.gromacs-134B.champsimtrace.xz,50000001,14615221,3.42109,126829,126333,496,0.00992,0.00391078,97031,64256,32775,0.65549999999999997,0.337779,309,0.0024363499999999999,5,3.9423199999999999e-05,182,0.0014350000000000001,0,0,0,0
spec06,435.gromacs,435.gromacs-226B,435.gromacs-226B.champsimtrace.xz,50000001,14616112,3.4208799999999999,19683,18230,1453,0.029059999999999999,0.073819999999999997,262689,135960,126729,2.5345800000000001,0.48243000000000003,1199,0.060915499999999997,56,0.0028450900000000002,198,0.0100594,0,0,0,0
spec06,435.gromacs,435.gromacs-228B,435.gromacs-228B.champsimtrace.xz,50000003,11670359,4.2843600000000004,29545,28838,707,0.01414,0.023929599999999999,110181,57532,52649,1.05298,0.47784100000000002,539,0.0182434,33,0.0011169400000000001,135,0.0045693000000000001,0,0,0,0
spec06,436.cactusADM,436.cactusADM-1804B,436.cactusADM-1804B.champsimtrace.xz,50000004,24589230,2.0334099999999999,1337218,852390,484828,9.6965599999999998,0.36256500000000003,322966,44158,278808,5.5761599999999998,0.86327399999999999,483899,0.36187000000000002,0,0,929,0.000694726,0,0,0,0
spec06,437.leslie3d,437.leslie3d-134B,437.leslie3d-134B.champsimtrace.xz,50000002,16930810,2.9531999999999998,38165,35401,2764,0.055280000000000003,0.072422399999999998,445715,235541,210174,4.2034799999999999,0.47154299999999999,634,0.016612100000000001,0,0,2130,0.0558103,0,0,0,0
spec06,437.leslie3d,437.leslie3d-149B,437.leslie3d-149B.champsimtrace.xz,50000001,19480957,2.5666099999999998,17663,12389,5274,0.10548,0.29859000000000002,591346,227396,363950,7.2789999999999999,0.61546000000000001,1285,0.072750899999999993,9,0.00050953999999999995,3980,0.22533,0,0,0,0
spec06,437.leslie3d,437.leslie3d-232B,437.leslie3d-232B.champsimtrace.xz,50000004,15795531,3.1654499999999999,13294,10464,2830,0.056599999999999998,0.21287800000000001,465963,143989,321974,6.4394799999999996,0.69098599999999999,950,0.071460800000000005,0,0,1880,0.14141699999999999,0,0,0,0
spec06,437.leslie3d,437.leslie3d-265B,437.leslie3d-265B.champsimtrace.xz,50000003,15602938,3.20452,13433,10643,2790,0.055800000000000002,0.20769699999999999,329168,26247,302921,6.0584199999999999,0.92026300000000005,876,0.065212500000000007,0,0,1914,0.142485,0,0,0,0
spec06,437.leslie3d,437.leslie3d-271B,437.leslie3d-271B.champsimtrace.xz,50000004,14097902,3.5466299999999999,5558,70,5488,0.10976,0.98740600000000001,490015,83512,406503,8.1300600000000003,0.829573,5389,0.96959300000000004,0,0,99,0.0178122,0,0,0,0
spec06,437.leslie3d,437.leslie3d-273B,437.leslie3d-273B.champsimtrace.xz,50000004,15659702,3.1929099999999999,4513,70,4443,0.088859999999999995,0.98448899999999995,418518,21662,396856,7.9371200000000002,0.948241,4388,0.972302,0,0,55,0.012187,0,0,0,0
spec06,444.namd,444.namd-120B,444.namd-120B.champsimtrace.xz,50000001,14874546,3.36145,5304,5159,145,0.0028999999999999998,0.027337899999999998,9717,1685,8032,0.16064000000000001,0.82659300000000002,109,0.020550499999999999,0,0,36,0.0067873300000000003,0,0,0,0
spec06,444.namd,444.namd-166B,444.namd-166B.champsimtrace.xz,50000005,15303105,3.2673100000000002,2460,2339,121,0.0024199999999999998,0.049187000000000002,9168,2506,6662,0.13324,0.72665800000000003,98,0.039837400000000002,0,0,23,0.0093495899999999996,0,0,0,0
spec06,444.namd,444.namd-23B,444.namd-23B.champsimtrace.xz,50000000,15184657,3.2928000000000002,5186,5013,173,0.00346,0.033359,13080,4694,8386,0.16772000000000001,0.64113100000000001,132,0.025453099999999999,0,0,41,0.0079059000000000004,0,0,0,0
spec06,444.namd,444.namd-321B,444.namd-321B.champsimtrace.xz,50000003,15162420,3.2976299999999998,6333,6194,139,0.0027799999999999999,0.021948499999999999,11738,4625,7113,0.14226,0.60598099999999999,104,0.0164219,0,0,35,0.0055266100000000004,0,0,0,0
spec06,444.namd,444.namd-33B,444.namd-33B.champsimtrace.xz,50000004,13542068,3.6922000000000001,3032,2879,153,0.0030599999999999998,0.050461699999999998,10889,3899,6990,0.13980000000000001,0.64193199999999995,111,0.036609500000000003,0,0,42,0.0138522,0,0,0,0
spec06,444.namd,444.namd-426B,444.namd-426B.champsimtrace.xz,50000000,15354683,3.2563399999999998,7053,6920,133,0.00266,0.018857200000000001,14266,6757,7509,0.15018000000000001,0.52635600000000005,99,0.0140366,0,0,34,0.0048206400000000002,0,0,0,0
spec06,444.namd,444.namd-44B,444.namd-44B.champsimtrace.xz,50000000,16923723,2.9544299999999999,3173,3057,116,0.00232,0.036558500000000001,4694,383,4311,0.086220000000000005,0.91840599999999994,93,0.0293098,0,0,23,0.0072486599999999997,0,0,0,0
spec06,445.gobmk,445.gobmk-17B,445.gobmk-17B.champsimtrace.xz,50000000,36260399,1.3789100000000001,5999,5771,228,0.0045599999999999998,0.0380063,12563,8430,4133,0.082659999999999997,0.328982,202,0.033672300000000002,8,0.0013335599999999999,18,0.0030005000000000001,0,0,0,0
spec06,445.gobmk,445.gobmk-2B,445.gobmk-2B.champsimtrace.xz,50000000,41145112,1.2152099999999999,72875,70797,2078,0.04156,0.028514600000000001,313929,282951,30978,0.61956,0.098678399999999999,1966,0.0269777,25,0.00034305300000000001,87,0.0011938300000000001,0,0,0,0
spec06,445.gobmk,445.gobmk-30B,445.gobmk-30B.champsimtrace.xz,50000001,39903956,1.25301,22637,17985,4652,0.093039999999999998,0.20550399999999999,67970,37644,30326,0.60651999999999995,0.44616699999999998,4470,0.197464,59,0.0026063499999999999,123,0.0054335800000000004,0,0,0,0
spec06,445.gobmk,445.gobmk-36B,445.gobmk-36B.champsimtrace.xz,50000001,41084469,1.2170000000000001,48793,42602,6191,0.12382,0.126883,154524,103632,50892,1.0178400000000001,0.329347,5874,0.12038600000000001,103,0.0021109599999999998,214,0.00438588,0,0,0,0
spec06,447.dealII,447.dealII-3B,447.dealII-3B.champsimtrace.xz,50000000,26862631,1.8613200000000001,4692,4661,31,0.00062,0.0066069900000000001,2356,547,1809,0.036179999999999997,0.76782700000000004,14,0.0029838,4,0.00085251499999999998,13,0.0027706699999999998,0,0,0,0
spec06,450.soplex,450.soplex-247B,450.soplex-247B.champsimtrace.xz,50000004,71902456,0.69538699999999998,267653,223395,44258,0.88515999999999995,0.165356,3805316,1439330,2365986,47.319699999999997,0.62175800000000003,32223,0.120391,0,0,12035,0.044964900000000002,0,0,0,0
spec06,450.soplex,450.soplex-92B,450.soplex-92B.champsimtrace.xz,50000000,71019886,0.70402799999999999,265962,210178,55784,1.11568,0.20974400000000001,2946085,1119264,1826821,36.5364,0.62008399999999997,45648,0.17163400000000001,9,3.38394e-05,10127,0.038076899999999997,0,0,0,0
spec06,453.povray,453.povray-252B,453.povray-252B.champsimtrace.xz,50000002,26654644,1.87585,133938,133924,14,0.00027999999999999998,0.000104526,2735,1458,1277,0.02554,0.46690999999999999,1,7.4661399999999998e-06,1,7.4661399999999998e-06,12,8.9593700000000002e-05,0,0,0,0
spec06,453.povray,453.povray-576B,453.povray-576B.champsimtrace.xz,50000004,28573594,1.74987,138667,138639,28,0.00055999999999999995,0.00020192300000000001,7043,4600,2443,0.048860000000000001,0.34686899999999998,11,7.9326700000000001e-05,2,1.4423000000000001e-05,15,0.000108173,0,0,0,0
spec06,453.povray,453.povray-800B,453.povray-800B.champsimtrace.xz,50000002,27734633,1.8028,131967,131935,32,0.00064000000000000005,0.00024248499999999999,5335,2564,2771,0.055419999999999997,0.51939999999999997,6,4.5465900000000001e-05,3,2.2733000000000001e-05,23,0.000174286,0,0,0,0
spec06,453.povray,453.povray-887B,453.povray-887B.champsimtrace.xz,50000000,25628507,1.95095,172605,172589,16,0.00032000000000000003,9.2697199999999997e-05,1431,19,1412,0.028240000000000001,0.98672300000000002,1,5.7935700000000003e-06,0,0,15,8.6903600000000006e-05,0,0,0,0
spec06,454.calculix,454.calculix-104B,454.calculix-104B.champsimtrace.xz,50000000,16140019,3.09789,65,13,52,0.0010399999999999999,0.80000000000000004,1635,0,1635,0.0327,1,37,0.56923100000000004,5,0.076923099999999994,10,0.15384600000000001,0,0,0,0
spec06,454.calculix,454.calculix-460B,454.calculix-460B.champsimtrace.xz,50000002,11993033,4.1690899999999997,7977,7147,830,0.0166,0.104049,311172,259003,52169,1.04338,0.167653,756,0.094772499999999996,14,0.00175505,60,0.0075216199999999997,0,0,0,0
spec06,456.hmmer,456.hmmer-191B,456.hmmer-191B.champsimtrace.xz,50000005,15797783,3.165,3881,3479,402,0.0080400000000000003,0.10358199999999999,270492,187588,82904,1.65808,0.30649300000000002,366,0.094305600000000003,33,0.0085029600000000004,3,0.00077299699999999999,0,0,0,0
spec06,456.hmmer,456.hmmer-327B,456.hmmer-327B.champsimtrace.xz,50000002,15663850,3.1920600000000001,3505,3341,164,0.0032799999999999999,0.0467903,275348,244030,31318,0.62636000000000003,0.11373999999999999,160,0.045649099999999998,2,0.00057061299999999998,2,0.00057061299999999998,0,0,0,0
spec06,456.hmmer,456.hmmer-88B,456.hmmer-88B.champsimtrace.xz,50000000,15574202,3.2104400000000002,3454,3039,415,0.0083000000000000001,0.12015099999999999,273135,128117,145018,2.90036,0.53093900000000005,409,0.118413,2,0.00057903900000000005,4,0.0011580799999999999,0,0,0,0
spec06,458.sjeng,458.sjeng-1088B,458.sjeng-1088B.champsimtrace.xz,50000001,39557216,1.2639899999999999,101753,87328,14425,0.28849999999999998,0.141765,53447,15853,37594,0.75187999999999999,0.70338800000000001,14407,0.14158799999999999,0,0,18,0.000176899,0,0,0,0
spec06,458.sjeng,458.sjeng-283B,458.sjeng-283B.champsimtrace.xz,50000003,39601907,1.26257,80643,62738,17905,0.35809999999999997,0.222028,63883,17815,46068,0.92135999999999996,0.72113099999999997,17869,0.221582,0,0,36,0.00044641199999999998,0,0,0,0
spec06,458.sjeng,458.sjeng-31B,458.sjeng-31B.champsimtrace.xz,50000000,39531529,1.26481,81559,66975,14584,0.29167999999999999,0.178815,54522,15800,38722,0.77444000000000002,0.71020899999999998,14558,0.17849699999999999,0,0,26,0.00031878800000000002,0,0,0,0
spec06,458.sjeng,458.sjeng-767B,458.sjeng-767B.champsimtrace.xz,50000000,39366816,1.2701100000000001,99393,82362,17031,0.34061999999999998,0.17135,61447,15741,45706,0.91412000000000004,0.74382800000000004,16997,0.17100799999999999,0,0,34,0.00034207600000000002,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1169B,459.GemsFDTD-1169B.champsimtrace.xz,50000004,41871745,1.1941200000000001,758980,585829,173151,3.4630200000000002,0.22813600000000001,869891,307826,562065,11.241300000000001,0.64613299999999996,106901,0.140848,2,2.6351200000000001e-06,66248,0.087285600000000005,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1211B,459.GemsFDTD-1211B.champsimtrace.xz,50000001,44219710,1.1307199999999999,394658,281452,113206,2.2641200000000001,0.28684599999999999,1526122,349747,1176375,23.5275,0.77082600000000001,78886,0.19988400000000001,1,2.53384e-06,34319,0.086958800000000003,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1320B,459.GemsFDTD-1320B.champsimtrace.xz,50000005,48097806,1.03955,643047,576832,66215,1.3243,0.10297099999999999,1094341,334231,760110,15.202199999999999,0.69458200000000003,15665,0.0243606,2,3.11019e-06,50548,0.078606999999999996,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1418B,459.GemsFDTD-1418B.champsimtrace.xz,50000000,28116362,1.7783199999999999,289782,284670,5112,0.10224,0.017640800000000002,540440,167279,373161,7.4632199999999997,0.69047599999999998,1612,0.0055627999999999997,2,6.9017399999999998e-06,3498,0.0120711,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1491B,459.GemsFDTD-1491B.champsimtrace.xz,50000001,35362251,1.41394,21021,5263,15758,0.31516,0.74963100000000005,1786840,79872,1706968,34.139400000000002,0.95530000000000004,13378,0.63641099999999995,0,0,2380,0.11322,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-765B,459.GemsFDTD-765B.champsimtrace.xz,50000002,60168554,0.83099900000000004,308871,81018,227853,4.5570599999999999,0.73769600000000002,2327138,354042,1973096,39.4619,0.84786399999999995,147952,0.47900900000000002,2,6.4752000000000003e-06,79899,0.25868099999999999,0,0,0,0
spec06,462.libquantum,462.libquantum-1343B,462.libquantum-1343B.champsimtrace.xz,50000004,52940080,0.94446399999999997,21884,0,21884,0.43768000000000001,1,2213655,131272,2082383,41.6477,0.94069899999999995,21883,0.99995400000000001,0,0,1,4.5695500000000003e-05,0,0,0,0
spec06,462.libquantum,462.libquantum-714B,462.libquantum-714B.champsimtrace.xz,50000004,26910005,1.85805,18530,3,18527,0.37053999999999998,0.999838,1338594,134608,1203986,24.079699999999999,0.89944100000000005,18527,0.999838,0,0,0,0,0,0,0,0
spec06,464.h264ref,464.h264ref-30B,464.h264ref-30B.champsimtrace.xz,50000004,17555305,2.8481399999999999,13158,12829,329,0.0065799999999999999,0.0250038,110653,69865,40788,0.81576000000000004,0.368612,238,0.018087900000000001,45,0.00341997,46,0.0034959700000000002,0,0,0,0
spec06,464.h264ref,464.h264ref-57B,464.h264ref-57B.champsimtrace.xz,50000005,19402107,2.5770400000000002,17842,17204,638,0.012760000000000001,0.0357583,144300,85131,59169,1.1833800000000001,0.41004200000000002,445,0.0249412,23,0.0012890899999999999,170,0.0095280799999999995,0,0,0,0
spec06,464.h264ref,464.h264ref-64B,464.h264ref-64B.champsimtrace.xz,50000003,16571536,3.01722,12298,11944,354,0.0070800000000000004,0.0287852,116568,65766,50802,1.0160400000000001,0.43581399999999998,295,0.023987600000000001,1,8.1314000000000001e-05,58,0.0047162100000000002,0,0,0,0
spec06,464.h264ref,464.h264ref-97B,464.h264ref-97B.champsimtrace.xz,50000005,18437790,2.7118199999999999,15709,15416,293,0.0058599999999999998,0.0186517,141369,89066,52303,1.04606,0.369975,169,0.010758200000000001,25,0.00159144,99,0.0063021199999999996,0,0,0,0
spec06,465.tonto,465.tonto-1914B,465.tonto-1914B.champsimtrace.xz,50000001,17696655,2.8253900000000001,11085,11001,84,0.0016800000000000001,0.0075778099999999999,33378,27787,5591,0.11182,0.16750599999999999,45,0.0040595400000000004,4,0.00036084799999999998,35,0.0031574200000000002,0,0,0,0
spec06,465.tonto,465.tonto-44B,465.tonto-44B.champsimtrace.xz,50000003,17678647,2.8282699999999998,14190,14071,119,0.0023800000000000002,0.00838619,35334,30019,5315,0.10630000000000001,0.150422,76,0.0053558800000000004,2,0.000140944,41,0.0028893600000000001,0,0,0,0
spec06,470.lbm,470.lbm-1274B,470.lbm-1274B.champsimtrace.xz,50000000,54174729,0.92293999999999998,22261,7,22254,0.44507999999999998,0.99968599999999996,2491088,165444,2325644,46.512900000000002,0.93358600000000003,22253,0.999641,0,0,1,4.49216e-05,0,0,0,0
spec06,471.omnetpp,471.omnetpp-188B,471.omnetpp-188B.champsimtrace.xz,50000005,103928813,0.481099,1014633,792009,222624,4.4524800000000004,0.219413,2442087,507691,1934396,38.687899999999999,0.79210800000000003,207204,0.20421600000000001,30,2.9567300000000001e-05,15390,0.015167999999999999,0,0,0,0
spec06,473.astar,473.astar-153B,473.astar-153B.champsimtrace.xz,50000004,27807071,1.7981,140831,137140,3691,0.073819999999999997,0.026208700000000001,270361,212458,57903,1.1580600000000001,0.214169,3380,0.024000400000000002,0,0,311,0.0022083200000000002,0,0,0,0
spec06,473.astar,473.astar-359B,473.astar-359B.champsimtrace.xz,50000003,214487555,0.23311399999999999,1674156,841840,832316,16.6463,0.49715599999999999,3719304,551276,3168028,63.360599999999998,0.85177999999999998,789483,0.47157100000000002,0,0,42833,0.025584800000000001,0,0,0,0
spec06,473.astar,473.astar-42B,473.astar-42B.champsimtrace.xz,50000001,88202934,0.56687500000000002,1186108,1077029,109079,2.1815799999999999,0.091963799999999998,1274334,1015122,259212,5.18424,0.20341000000000001,108238,0.091254799999999997,8,6.7447500000000001e-06,833,0.00070229699999999995,0,0,0,0
spec06,481.wrf,481.wrf-1170B,481.wrf-1170B.champsimtrace.xz,50000000,20068792,2.4914299999999998,78529,78123,406,0.0081200000000000005,0.0051700599999999998,39443,13489,25954,0.51907999999999999,0.65801299999999996,83,0.00105693,0,0,323,0.0041131300000000004,0,0,0,0
spec06,481.wrf,481.wrf-1254B,481.wrf-1254B.champsimtrace.xz,50000002,11486451,4.3529499999999999,2980,1582,1398,0.027959999999999999,0.46912799999999999,234912,54049,180863,3.6172599999999999,0.76991799999999999,1089,0.36543599999999998,3,0.0010067100000000001,306,0.102685,0,0,0,0
spec06,481.wrf,481.wrf-1281B,481.wrf-1281B.champsimtrace.xz,50000003,23404426,2.1363500000000002,10915,36,10879,0.21758,0.99670199999999998,1046737,54911,991826,19.836500000000001,0.94754099999999997,10522,0.96399500000000005,2,0.000183234,355,0.032523999999999997,0,0,0,0
spec06,481.wrf,481.wrf-196B,481.wrf-196B.champsimtrace.xz,50000005,11887453,4.2061200000000003,3486,1059,2427,0.04854,0.69621299999999997,247711,24122,223589,4.4717799999999999,0.90261999999999998,1954,0.56052800000000003,22,0.00631096,451,0.12937499999999999,0,0,0,0
spec06,481.wrf,481.wrf-455B,481.wrf-455B.champsimtrace.xz,50000004,17840357,2.8026300000000002,5024,627,4397,0.087940000000000004,0.87519899999999995,359504,25941,333563,6.6712600000000002,0.92784199999999994,3160,0.62898100000000001,9,0.0017914000000000001,1228,0.24442700000000001,0,0,0,0
spec06,481.wrf,481.wrf-816B,481.wrf-816B.champsimtrace.xz,50000000,14514579,3.4448099999999999,5828,725,5103,0.10206,0.87560099999999996,424900,17659,407241,8.1448199999999993,0.95843999999999996,4858,0.83356200000000003,8,0.00137268,237,0.040665800000000002,0,0,0,0
spec06,482.sphinx3,482.sphinx3-1100B,482.sphinx3-1100B.champsimtrace.xz,50000001,20701524,2.4152800000000001,60115,40398,19717,0.39434000000000002,0.327988,894893,285083,609810,12.196199999999999,0.68143299999999996,15138,0.25181700000000001,12,0.000199617,4567,0.0759711,0,0,0,0
spec06,482.sphinx3,482.sphinx3-1297B,482.sphinx3-1297B.champsimtrace.xz,50000004,24309007,2.0568499999999998,90613,59992,30621,0.61241999999999996,0.33793200000000001,1113943,408646,705297,14.1059,0.63315399999999999,23800,0.26265500000000003,0,0,6821,0.075276200000000001,0,0,0,0
spec06,482.sphinx3,482.sphinx3-1395B,482.sphinx3-1395B.champsimtrace.xz,50000002,21548336,2.32036,72683,47043,25640,0.51280000000000003,0.352765,941983,432379,509604,10.1921,0.540991,20636,0.283918,1,1.37584e-05,5003,0.068833199999999997,0,0,0,0
spec06,482.sphinx3,482.sphinx3-1522B,482.sphinx3-1522B.champsimtrace.xz,50000003,18841706,2.6536900000000001,61747,44187,17560,0.35120000000000001,0.28438600000000003,825436,370259,455177,9.1035400000000006,0.55143799999999998,14033,0.227266,1,1.61951e-05,3526,0.057104000000000002,0,0,0,0
spec06,482.sphinx3,482.sphinx3-234B,482.sphinx3-234B.champsimtrace.xz,50000004,19639163,2.5459299999999998,70328,52302,18026,0.36052000000000001,0.25631300000000001,780914,176032,604882,12.0976,0.77458199999999999,13641,0.193963,12,0.000170629,4373,0.062180100000000002,0,0,0,0
spec06,482.sphinx3,482.sphinx3-417B,482.sphinx3-417B.champsimtrace.xz,50000005,24561937,2.0356700000000001,88422,56552,31870,0.63739999999999997,0.360431,1107538,370380,737158,14.7432,0.66558300000000004,24443,0.27643600000000002,0,0,7427,0.083994899999999997,0,0,0,0
spec06,483.xalancbmk,483.xalancbmk-127B,483.xalancbmk-127B.champsimtrace.xz,50000003,113036274,0.44233600000000001,212229,24976,187253,3.7450600000000001,0.88231599999999999,3040495,290547,2749948,54.999000000000002,0.90444100000000005,158555,0.74709400000000004,2498,0.011770299999999999,26200,0.12345200000000001,0,0,0,0
spec06,483.xalancbmk,483.xalancbmk-716B,483.xalancbmk-716B.champsimtrace.xz,50000001,34432605,1.45211,389028,336450,52578,1.0515600000000001,0.13515199999999999,328249,107836,220413,4.4082600000000003,0.67148099999999999,50833,0.13066700000000001,420,0.0010796099999999999,1325,0.0034059200000000002,0,0,0,0
